"","CensusTract","diabetesRiskScore"
"173",11001010500,0.122266152111796
"174",11001010600,0.0874868846198152
"175",11001010700,0.0697757214049381
"176",11001010800,0.0161918344634762
"177",11001010900,0.168820522962341
"178",11001011000,0.137503310985659
"179",11001011100,0.181217872194386
"180",51013100100,0.0838293504896146
"181",51013100200,0.0844808435985412
"182",51013100300,0.0795047205929881
"183",51013100400,0.0888599513063859
"184",51013100500,0.0919322208692542
"185",51013100600,0.102157064760453
"186",51013100700,0.0968594329408927
"187",51013100800,0.117451307120442
"188",51013100900,0.0923007338171538
"189",51013101000,0.0924753334231421
"190",51013101100,0.0663680993426224
"191",51013101200,0.102479129438433
"192",51013101300,0.078062193888205
"193",51013101401,0.0633472555669012
"194",51013101402,0.0611687182276242
"195",51013101403,0.0598619797478609
"196",51013101404,0.0758978555348329
"197",51013101500,0.0716834907008682
"198",51013101601,0.0599952528700767
"199",51013101602,0.0779961697161813
"200",51013101603,0.0801666362097683
"201",51013101701,0.0630956493089682
"202",51013101702,0.0865049960608885
"203",51013101703,0.064933486630339
"204",51013101801,0.0533993353338346
"205",51013101802,0.0750621976034346
"206",51013101803,0.0690994673283208
"207",51013101900,0.0765952428139921
"208",51013102001,0.0848045965793828
"209",51013102002,0.0878225449920918
"210",51013102003,0.119542298895081
"211",51013102100,0.131474997334659
"212",51013102200,0.137112882679937
"213",51013102301,0.0932848258309992
"214",51013102302,0.104353519499747
"215",51013102400,0.103887864114078
"216",51013102500,0.0789319859881531
"217",51013102600,0.101588469121236
"218",51013102701,0.134197333117962
"219",51013102702,0.0910484675318187
"220",51013102801,0.106688561830438
"221",51013102802,0.0932339800079782
"222",51013102901,0.0796895486187666
"223",51013102902,0.0851687073755877
"224",51013103000,0.0800995610341547
"225",51013103100,0.120973070310916
"226",51013103200,0.0935247350965774
"227",51013103300,0.115984231466694
"228",51013103401,0.0351981281755453
"229",51013103402,0.086928820614028
"230",51013103501,0.0741373857769795
"231",51013103502,0.106711792380063
"232",51013103503,0.0670985102345076
"233",51013103601,0.0824792928041572
"234",51013103602,0.044268129175628
"235",51013103700,0.0895733045720481
"236",51013103800,0.0965240644469069
"237",51013980100,NA
"238",51013980200,NA
"239",24031700101,0.101542100477693
"240",24031700103,0.101485572966642
"241",24031700104,0.115076016417895
"242",24031700105,0.112122258119226
"243",24031700204,0.101724626991614
"244",24031700205,0.0917125655853535
"245",24031700206,0.0879842837289299
"246",24031700207,0.107603847655783
"247",24031700208,0.0951805976170434
"248",24031700304,0.111062951457635
"249",24031700306,0.111131093868796
"250",24031700308,0.117232377569807
"251",24031700309,0.109031312309035
"252",24031700310,0.110929393782984
"253",24031700311,0.101877820518817
"254",24031700312,0.102006209046506
"255",24031700400,0.101984974941834
"256",24031700500,0.0962058537690068
"257",24031700604,0.10217578804109
"258",24031700606,0.103529268790531
"259",24031700607,0.104639688994958
"260",24031700608,0.100925598889105
"261",24031700610,0.102875169566855
"262",24031700611,0.107910926333266
"263",24031700613,0.106958746795462
"264",24031700614,0.116305445566899
"265",24031700615,0.091988804372729
"266",24031700616,0.106171400050544
"267",24031700704,0.105846901423037
"268",24031700706,0.118035889663379
"269",24031700710,0.111258409168262
"270",24031700711,0.108594797746779
"271",24031700713,0.118255011361462
"272",24031700715,0.124109137469601
"273",24031700716,0.110400652060181
"274",24031700717,0.11159145035459
"275",24031700718,0.109827963543939
"276",24031700719,0.118516399117707
"277",24031700720,0.118532824614234
"278",24031700721,0.127483754297258
"279",24031700722,0.128949675273996
"280",24031700723,0.143078504587157
"281",24031700724,0.138113811580215
"282",24031700810,0.124258911740293
"283",24031700811,0.11918156788927
"284",24031700812,0.108077817200528
"285",24031700813,0.117159240626637
"286",24031700815,0.124185289728136
"287",24031700816,0.122282366931326
"288",24031700817,0.112805100952465
"289",24031700818,0.117662721820553
"290",24031700819,0.112370027508755
"291",24031700820,0.129795731524491
"292",24031700822,0.135889166838387
"293",24031700823,0.102249030546739
"294",24031700824,0.108370302164878
"295",24031700826,0.0905495389152807
"296",24031700828,0.0911331072618151
"297",24031700829,0.106658287265805
"298",24031700830,0.121144153910404
"299",24031700832,0.124512171114827
"300",24031700833,0.126633991630688
"301",24031700834,0.112798859274351
"302",24031700835,0.109133035953306
"303",24031700901,0.12414873069838
"304",24031700902,0.108276649465387
"305",24031700903,0.124459640921485
"306",24031700904,0.126019320868011
"307",24031700905,0.0947183788211017
"308",24031701001,0.107432466228464
"309",24031701002,0.0982405037631903
"310",24031701004,0.106328026688279
"311",24031701005,0.0962500764245104
"312",24031701006,0.106973344116176
"313",24031701007,0.102640410248132
"314",24031701101,0.106551644335861
"315",24031701102,0.111183565255835
"316",24031701201,0.0954800836255334
"317",24031701202,0.0939265617603764
"318",24031701205,0.0959911558889346
"319",24031701206,0.0981207762245966
"320",24031701210,0.0988923092641969
"321",24031701211,0.109588528707084
"322",24031701212,0.103738739040115
"323",24031701213,0.0927339782810758
"324",24031701214,0.0900467046739882
"325",24031701215,0.0994697455558162
"326",24031701216,0.104004143353336
"327",24031701218,0.102884325145651
"328",24031701219,0.101689624178812
"329",24031701220,0.115779357246376
"330",24031701221,0.0983256864087408
"331",24031701303,0.100065979665307
"332",24031701304,0.117491359137225
"333",24031701306,0.0967278012653667
"334",24031701307,0.103882435816208
"335",24031701308,0.110822753855328
"336",24031701312,0.100978009018226
"337",24031701313,0.113275627173783
"338",24031701314,0.104346761695015
"339",24031701315,0.0997655579741681
"340",24031701316,0.108505526648906
"341",24031701317,0.102875163121625
"342",24031701407,0.125026714774701
"343",24031701408,0.108013115747681
"344",24031701409,0.122239197293073
"345",24031701410,0.130488904335536
"346",24031701414,0.1411816914226
"347",24031701415,0.139620694327188
"348",24031701417,0.1358553504372
"349",24031701418,0.128839732934353
"350",24031701420,0.141632132910538
"351",24031701421,0.149493303153654
"352",24031701422,0.171158722638685
"353",24031701423,0.153723147051171
"354",24031701503,0.142383309545177
"355",24031701505,0.125006684861807
"356",24031701506,0.134629860916084
"357",24031701507,0.130903353452086
"358",24031701508,0.164512150799389
"359",24031701509,0.153299147234705
"360",24031701601,0.153740981253194
"361",24031701602,0.134718294526894
"362",24031701701,0.116296626841673
"363",24031701702,0.110525749401553
"364",24031701703,0.133058106553577
"365",24031701704,0.121874587882036
"366",24031701800,0.137633277442081
"367",24031701900,0.131888972999956
"368",24031702000,0.141085268667212
"369",24031702101,0.149087810690402
"370",24031702102,0.0860679825421893
"371",24031702200,0.106360510259091
"372",24031702301,0.117026096884584
"373",24031702302,0.123700090847727
"374",24031702401,0.118662791070885
"375",24031702402,0.115293086783361
"376",24031702500,0.12709550418444
"377",24031702601,0.102005559477454
"378",24031702602,0.0912541004551907
"379",24031702700,0.123149330829957
"380",24031702800,0.111500003123322
"381",24031702900,0.113515185204578
"382",24031703000,0.108177912530941
"383",24031703100,0.109128248819375
"384",24031703201,0.109877720032793
"385",24031703202,0.104105619452439
"386",24031703206,0.118341932632687
"387",24031703207,0.129279819443749
"388",24031703208,0.108245114520315
"389",24031703209,0.123591874998248
"390",24031703210,0.118425546551813
"391",24031703212,0.146986676776338
"392",24031703213,0.140968137049029
"393",24031703214,0.150677931746788
"394",24031703215,0.119607007485022
"395",24031703216,0.152294176769631
"396",24031703218,0.146798143286012
"397",24031703219,0.156947947263204
"398",24031703220,0.145583700854425
"399",24031703221,0.13683625533794
"400",24031703301,0.114317530316513
"401",24031703302,0.129595697400503
"402",24031703401,0.128844706769712
"403",24031703402,0.12601349113124
"404",24031703403,0.129219293841316
"405",24031703404,0.142831342765272
"406",24031703501,0.146867343036403
"407",24031703502,0.127863991558025
"408",24031703601,0.10866715577726
"409",24031703602,0.10239403560946
"410",24031703701,0.124555511735148
"411",24031703702,0.116458598842118
"412",24031703800,0.127944632629745
"413",24031703901,0.110070199202321
"414",24031703902,0.109477210992117
"415",24031704000,0.124448479972109
"416",24031704100,0.0969635642498232
"417",24031704200,0.10424275482107
"418",24031704300,0.0928612252740998
"419",24031704401,0.0913675945349953
"420",24031704403,0.112620089095307
"421",24031704404,0.10189067625629
"422",24031704501,0.0995695598318131
"423",24031704502,0.0927744407502642
"424",24031704503,0.0876628333339961
"425",24031704600,0.0911463334693773
"426",24031704700,0.0929976167962336
"427",24031704803,0.0912721446076348
"428",24031704804,0.0762995047336164
"429",24031704805,0.0985945386561444
"430",24031704806,0.0679370101344201
"431",24031705000,0.0849896283955446
"432",24031705100,0.0980385062128004
"433",24031705200,0.0863678184702491
"434",24031705300,0.0868358821835476
"435",24031705400,0.0902676400646669
"436",24031705501,0.115061124055656
"437",24031705502,0.103502633674214
"438",24031705601,0.0937277988900044
"439",24031705602,0.0976979182959354
"440",24031705701,0.0881983886898272
"441",24031705702,0.0936429103372422
"442",24031705800,0.0987384731357256
"443",24031705901,0.102316307067813
"444",24031705902,0.0987681586498879
"445",24031705903,0.0947153606262656
"446",24031706005,0.0958323944137858
"447",24031706007,0.102766801948607
"448",24031706008,0.0956235201549449
"449",24031706009,0.094852471780212
"450",24031706010,0.119883833394949
"451",24031706011,0.101907422958789
"452",24031706012,0.118644350599971
"453",24031706013,0.0910661194014536
"454",24033800102,0.129041672267704
"455",24033800103,0.130471343988256
"456",24033800105,0.128724858239231
"457",24033800106,0.144768742545084
"458",24033800108,0.139267689905951
"459",24033800109,0.136076013636235
"460",24033800203,0.115257146703912
"461",24033800206,0.14396190357112
"462",24033800208,0.142683044633389
"463",24033800209,0.150747845650795
"464",24033800210,0.148365227117492
"465",24033800211,0.16575547921518
"466",24033800212,0.1450655444349
"467",24033800213,0.144067731804271
"468",24033800214,0.159391854292566
"469",24033800215,0.143290550139302
"470",24033800401,0.119279516534781
"471",24033800402,0.108725600413405
"472",24033800403,0.122679383910274
"473",24033800408,0.157758713624663
"474",24033800409,0.133864873056177
"475",24033800410,0.118147605566093
"476",24033800411,0.150981485606105
"477",24033800412,0.16282198066865
"478",24033800413,0.172337595026645
"479",24033800504,0.112665567678752
"480",24033800505,0.110622913729372
"481",24033800507,0.131395177834731
"482",24033800509,0.177897824952789
"483",24033800511,0.142077132439949
"484",24033800513,0.125093926467404
"485",24033800514,0.136609498181664
"486",24033800515,0.142194878984323
"487",24033800516,0.144607546574754
"488",24033800517,0.160749272039129
"489",24033800518,0.158115793953949
"490",24033800519,0.158358784990982
"491",24033800520,0.179780828718868
"492",24033800601,0.176010776396779
"493",24033800604,0.161863622597822
"494",24033800605,0.145700953592796
"495",24033800606,0.183113516286859
"496",24033800607,0.170162356826628
"497",24033800608,0.163019225019348
"498",24033800701,0.164885814166612
"499",24033800704,0.155350555095598
"500",24033800705,0.158650807786129
"501",24033800706,0.164355515329747
"502",24033800707,0.173398760968539
"503",24033800800,0.127534697950017
"504",24033800900,0.139802416462569
"505",24033801003,0.141250127579313
"506",24033801004,0.15276582065133
"507",24033801005,0.164478416743185
"508",24033801006,0.153504132760373
"509",24033801104,0.0791507673103439
"510",24033801207,0.158911172803087
"511",24033801208,0.17469126810633
"512",24033801209,0.165307560867837
"513",24033801210,0.165477577665536
"514",24033801211,0.178566878930459
"515",24033801212,0.164817446775927
"516",24033801213,0.177837521912953
"517",24033801214,0.174466051694575
"518",24033801215,0.172070613913685
"519",24033801216,0.162815512106692
"520",24033801217,0.176945897153047
"521",24033801302,0.130411634177256
"522",24033801305,0.167411870529862
"523",24033801307,0.174453466908142
"524",24033801308,0.161121965619234
"525",24033801309,0.161444132245166
"526",24033801310,0.159480221441509
"527",24033801311,0.1664125712996
"528",24033801312,0.160731739509938
"529",24033801313,0.159705198905318
"530",24033801404,0.161621808002134
"531",24033801405,0.15360424265512
"532",24033801406,0.180761174702365
"533",24033801407,0.177682336553332
"534",24033801408,0.172539145655309
"535",24033801409,0.15603040103031
"536",24033801410,0.165215904479614
"537",24033801411,0.158253598966998
"538",24033801500,0.178394319869834
"539",24033801600,0.188399214288834
"540",24033801701,0.163059832734935
"541",24033801702,0.170727668604878
"542",24033801704,0.163619126649318
"543",24033801706,0.172934564665137
"544",24033801707,0.176241874072764
"545",24033801708,0.176583512057241
"546",24033801801,0.170699099534345
"547",24033801802,0.187312361238282
"548",24033801804,0.184261217837027
"549",24033801805,0.187256491679598
"550",24033801807,0.189377843853556
"551",24033801808,0.168513143115496
"552",24033801901,0.169743608908404
"553",24033801904,0.164992272470139
"554",24033801905,0.158287460655533
"555",24033801906,0.157193051660831
"556",24033801907,0.175723102449269
"557",24033801908,0.168333330068706
"558",24033802001,0.161098843908551
"559",24033802002,0.178190577329874
"560",24033802103,0.170757951530066
"561",24033802104,0.175090770326242
"562",24033802106,0.166584066981908
"563",24033802107,0.176870881035233
"564",24033802201,0.169602357867156
"565",24033802203,0.182025374051578
"566",24033802204,0.18755382052671
"567",24033802301,0.186674825067753
"568",24033802404,0.174209500402371
"569",24033802405,0.180474099144208
"570",24033802406,0.17460133143952
"571",24033802407,0.174498455836637
"572",24033802408,0.172036078348201
"573",24033802501,0.192331748405624
"574",24033802502,0.162860634773769
"575",24033802600,0.189200203726831
"576",24033802700,0.173805001710968
"577",24033802803,0.177159961385067
"578",24033802804,0.184745229153215
"579",24033802805,0.182230136981811
"580",24033802901,0.18476904740541
"581",24033803001,0.157361369804501
"582",24033803002,0.182011870682337
"583",24033803100,0.166947119487872
"584",24033803200,0.172866063727089
"585",24033803300,0.18017932439529
"586",24033803401,0.169074240008255
"587",24033803402,0.183809687702
"588",24033803508,0.17465498806399
"589",24033803509,0.162058765502507
"590",24033803512,0.163462062356883
"591",24033803513,0.182739045839888
"592",24033803514,0.169866179403305
"593",24033803516,0.153398058204135
"594",24033803519,0.177421067463277
"595",24033803520,0.170213454773021
"596",24033803521,0.169019803968194
"597",24033803522,0.161675829776549
"598",24033803523,0.178765516543096
"599",24033803524,0.170874212787645
"600",24033803525,0.180310086344836
"601",24033803526,0.183243268993225
"602",24033803527,0.17861638775988
"603",24033803601,0.166939571503052
"604",24033803602,0.18143247468814
"605",24033803605,0.149934585158362
"606",24033803606,0.161417465216563
"607",24033803607,0.15961638624332
"608",24033803608,0.153480428514998
"609",24033803610,0.154339037996817
"610",24033803612,0.147612600508069
"611",24033803613,0.172626658879956
"612",24033803700,0.127255423699226
"613",24033803801,0.132549105892522
"614",24033803803,0.150449465735425
"615",24033803900,0.105407782137008
"616",24033804001,0.168743854996109
"617",24033804002,0.150024000969767
"618",24033804101,0.161925401561198
"619",24033804102,0.149897180697635
"620",24033804200,0.137137138243948
"621",24033804300,0.172730722506283
"622",24033804400,0.134328480465699
"623",24033804600,0.139742941082154
"624",24033804700,0.131546489320826
"625",24033804801,0.154620068413238
"626",24033804802,0.13887707216529
"627",24033804900,0.16653901338291
"628",24033805000,0.155272998898907
"629",24033805101,0.143225854896144
"630",24033805201,0.162905241872913
"631",24033805202,0.160053580131863
"632",24033805500,0.129869209014794
"633",24033805601,0.125857577257729
"634",24033805602,0.114364692857715
"635",24033805700,0.142659336558531
"636",24033805801,0.130872700799123
"637",24033805802,0.147400402348974
"638",24033805904,0.140769445775332
"639",24033805906,0.130338040245974
"640",24033805907,0.163735304083738
"641",24033805908,0.136491337078909
"642",24033805909,0.126768898190957
"643",24033806000,0.14034002789682
"644",24033806100,0.126659509469251
"645",24033806200,0.126018137714533
"646",24033806300,0.128318314524226
"647",24033806400,0.0958318202114164
"648",24033806501,0.109936035425988
"649",24033806601,0.10954937485662
"650",24033806602,0.12867307331184
"651",24033806706,0.160024185478542
"652",24033806708,0.135039419680869
"653",24033806710,0.155470498801211
"654",24033806711,0.160719911497441
"655",24033806712,0.146036835728251
"656",24033806713,0.124531774058391
"657",24033806714,0.131376279283001
"658",24033806800,0.104478866110218
"659",24033806900,0.0938153598226368
"660",24033807000,0.0870168483001958
"661",24033807102,0.0789255584817727
"662",24033807200,0.0123120597665792
"663",24033807301,0.113889754802807
"664",24033807304,0.134846133135159
"665",24033807305,0.132933688716333
"666",24033807404,0.117047330896588
"667",24033807405,0.117144889467708
"668",24033807407,0.139580604542592
"669",24033807408,0.134899136505034
"670",24033807409,0.151152161059617
"671",24033807410,0.171830017783994
"672",51059415100,0.0871396441154729
"673",51059415200,0.0928041405947926
"674",51059415300,0.119506194420216
"675",51059415401,0.109371075880902
"676",51059415402,0.118207120099045
"677",51059415500,0.113935146633899
"678",51059415600,0.0944504447802202
"679",51059415700,0.0927328922347144
"680",51059415800,0.0954470589633096
"681",51059415900,0.0985144307168678
"682",51059416000,0.116281245618673
"683",51059416100,0.104049034603045
"684",51059416200,0.0887587916549456
"685",51059416300,0.096312514548371
"686",51059420100,0.103707703584152
"687",51059420201,0.107393844053286
"688",51059420202,0.0900285209053264
"689",51059420203,0.101296655984857
"690",51059420300,0.111324404794966
"691",51059420400,0.0933569195112022
"692",51059420501,0.143893629530496
"693",51059420502,0.101157890808578
"694",51059420503,0.100975151474012
"695",51059420600,0.109872984991271
"696",51059420700,0.10234023415577
"697",51059420800,0.109689205604143
"698",51059421001,0.111567769863508
"699",51059421002,0.110509560090405
"700",51059421101,0.108413068025653
"701",51059421102,0.103056383601297
"702",51059421103,0.106136820903588
"703",51059421200,0.0869743973071758
"704",51059421300,0.101010501069551
"705",51059421400,0.121579805724065
"706",51059421500,0.131423386183998
"707",51059421600,0.134729069385053
"708",51059421701,0.123415421043012
"709",51059421702,0.126175332113237
"710",51059421800,0.116125630811361
"711",51059421900,0.0850028965866681
"712",51059422000,0.114231345099399
"713",51059422101,0.104997328857197
"714",51059422102,0.135572404715882
"715",51059422201,0.114894663268652
"716",51059422202,0.123838358506856
"717",51059422301,0.106150453801379
"718",51059422302,0.116063839820757
"719",51059422401,0.0955577983563386
"720",51059422402,0.102154047510699
"721",51059422403,0.0936881272833579
"722",51059430101,0.0945089584133486
"723",51059430102,0.117762592817561
"724",51059430201,0.0864078581072722
"725",51059430202,0.0983821108066623
"726",51059430203,0.0919364310639803
"727",51059430400,0.106682402779434
"728",51059430500,0.0945538855167412
"729",51059430600,0.10555464618959
"730",51059430700,0.107627732243846
"731",51059430801,0.0979533881519182
"732",51059430802,0.109301083033227
"733",51059430901,0.0985028083527079
"734",51059430902,0.101020175017183
"735",51059431001,0.100069396977639
"736",51059431002,0.113275833702513
"737",51059431300,0.0988351686738702
"738",51059431400,0.0949012108658237
"739",51059431500,0.103404529285068
"740",51059431600,0.11482607455762
"741",51059431801,0.0979753289593219
"742",51059431802,0.087004483058812
"743",51059431900,0.0947782609039483
"744",51059432000,0.107683490605553
"745",51059432100,0.0940320525809398
"746",51059432201,0.0965117612666059
"747",51059432202,0.104440515252222
"748",51059432300,0.0983078765673593
"749",51059432401,0.0991825151718684
"750",51059432402,0.0988900150840994
"751",51059432500,0.0935867856057505
"752",51059432600,0.0951913663108699
"753",51059432701,0.0998929474559475
"754",51059432702,0.113554348321426
"755",51059432800,0.110060426011955
"756",51059440100,0.104974528340952
"757",51059440201,0.0966749090775694
"758",51059440202,0.0958906120314231
"759",51059440300,0.0948118778347998
"760",51059440501,0.0983618717750671
"761",51059440502,0.0436083747373747
"762",51059440600,0.0990539117666969
"763",51059440701,0.0977817835140831
"764",51059440702,0.0970465115080006
"765",51059440800,0.107928660698413
"766",51059450100,0.104259073095231
"767",51059450200,0.105056544501141
"768",51059450300,0.105084391078491
"769",51059450400,0.0980910657045718
"770",51059450500,0.10433137036192
"771",51059450601,0.102653276542681
"772",51059450602,0.115909120760027
"773",51059450701,0.108032201113047
"774",51059450702,0.102969342247719
"775",51059450800,0.106055769215689
"776",51059450900,0.0981110236650546
"777",51059451000,0.113664785403529
"778",51059451100,0.100046623394614
"779",51059451200,0.0989822570544144
"780",51059451300,0.0881423001873596
"781",51059451400,0.108293026318163
"782",51059451501,0.117803567791364
"783",51059451502,0.117353135352392
"784",51059451601,0.119309762103305
"785",51059451602,0.116574040633127
"786",51059451800,0.105783045174578
"787",51059451900,0.109915065119576
"788",51059452000,0.118525575250955
"789",51059452101,0.111176917758135
"790",51059452102,0.114947931004152
"791",51059452200,0.116207925531764
"792",51059452301,0.12103405185316
"793",51059452302,0.115889894642344
"794",51059452400,0.10946815093011
"795",51059452501,0.112141388394697
"796",51059452502,0.136548617318148
"797",51059452600,0.103763097186123
"798",51059452700,0.124353196174512
"799",51059452801,0.129230262287487
"800",51059452802,0.134526549070833
"801",51059460100,0.0968904350473765
"802",51059460200,0.0864024304200616
"803",51059460300,0.0882796106522168
"804",51059460400,0.096514559662349
"805",51059460501,0.098116960207369
"806",51059460502,0.0975722667671881
"807",51059460600,0.0978732967789444
"808",51059460701,0.0991196926289753
"809",51059460702,0.0920016234252072
"810",51059460800,0.0910419046148522
"811",51059460900,0.0965085899856456
"812",51059461000,0.107142872171373
"813",51059461100,0.0982304962467691
"814",51059461201,0.0994449762489828
"815",51059461202,0.0927824918265934
"816",51059461500,0.0958208714222114
"817",51059461601,0.0886904027765143
"818",51059461602,0.0905025418792495
"819",51059461700,0.0969141069597365
"820",51059461801,0.109690520877763
"821",51059461802,0.094118249523521
"822",51059461901,0.118856739856438
"823",51059461902,0.101514683165868
"824",51059470100,0.0937777570122038
"825",51059470300,0.10271343701253
"826",51059470400,0.0918018329044818
"827",51059470500,0.101048500729621
"828",51059470600,0.102037834652445
"829",51059470700,0.0930917857781205
"830",51059470800,0.0942174160506432
"831",51059470900,0.0986324576545874
"832",51059471000,0.0923520477862674
"833",51059471100,0.0938650197443152
"834",51059471201,0.1007384843784
"835",51059471202,0.0814248700115936
"836",51059471301,0.0858438696189906
"837",51059471303,0.0893830060974132
"838",51059471304,0.0889379839145573
"839",51059471401,0.111577686930435
"840",51059471402,0.110420088212658
"841",51059480100,0.0964643782862973
"842",51059480201,0.0949145282015171
"843",51059480202,0.0816231645551439
"844",51059480203,0.123470832866092
"845",51059480300,0.0954095796050506
"846",51059480401,0.0989976870316726
"847",51059480402,0.099634095386268
"848",51059480501,0.0877045658251917
"849",51059480502,0.0905573363055556
"850",51059480503,0.086221942959707
"851",51059480504,0.0871354023190521
"852",51059480505,0.0829958824285394
"853",51059480801,0.111389605923579
"854",51059480802,0.100817338142184
"855",51059480901,0.106871810049732
"856",51059480902,0.0971340129116664
"857",51059480903,0.112786679829484
"858",51059481000,0.103080419160826
"859",51059481101,0.0835343178260104
"860",51059481102,0.0810168559623836
