"statefp","countyfp","tract","pop","diabetes_num","diabetes_frac"
24,33,801302,1983.00601905367,256.319299185938,0.129257953189803
24,33,801305,4734.10325440146,719.253892135748,0.151930334740171
24,33,801307,3086.00820204975,547.334124831272,0.17735990606497
24,33,801308,3126.00715177205,435.132555033,0.139197555829754
24,33,801309,2949.03166770705,464.600531693725,0.157543419008099
24,33,801310,4685.99209043821,665.041928556773,0.141921265704608
24,33,801311,4830.03326701352,717.101238012705,0.148467142640634
24,33,801312,2869.79221716828,460.486392172553,0.160459837272446
24,33,801313,2581.99669601062,392.008021993176,0.151823595513836
24,33,801404,4005.19305918428,594.724792753904,0.148488420898999
24,33,801405,3824.45886345154,527.836896758165,0.138016099951405
24,33,801406,1968.00381250343,287.019990682515,0.145843208666047
24,33,801407,4995.22631737445,760.596304112537,0.152264633429525
24,33,801408,2603.4208512577,361.398338553177,0.138816718157031
24,33,801409,2595.0525667226,389.908552404026,0.150250733801689
24,33,801410,2623.63398243012,442.737020156943,0.168749537138889
24,33,801411,2625.2960994173,402.364003070776,0.153264236807453
24,33,801500,2094.95880443148,347.41958184318,0.165835996921888
24,33,801600,1699.9366020334,278.374660912919,0.163755907473218
24,33,801701,3195.36950233142,404.770866768931,0.126674197295055
24,33,801702,2964.61591031231,396.25407652244,0.133661185296916
24,33,801704,4395.95149177903,551.338758551821,0.125419663884575
24,33,801706,1183.99306102058,166.033813605537,0.140232083338748
24,33,801707,5431.45026853213,721.348077684861,0.132809478504128
24,33,801708,2794.97203770917,404.197101453084,0.14461579436207
24,33,801801,1522.97774834766,208.990451106293,0.137224888106891
24,33,801802,2657.93471432939,419.759349960007,0.157926884997216
24,33,801804,1697.47384559703,289.68944801727,0.17065915258057
24,33,801805,1759.23615632513,282.677684938184,0.160682057335992
24,33,801807,3377.15030546923,553.429373250737,0.163874664492862
24,33,801808,2843.23115216913,385.294440170436,0.135512879378974
24,33,801901,3905.17800919121,593.659008421224,0.152018424518419
24,33,801904,2252.08830096862,361.12439740299,0.160350905090032
24,33,801905,4245.20013678192,549.758020704201,0.129501084281257
24,33,801906,1393.99217518335,192.974009640206,0.138432634756234
24,33,801907,2481.09058436004,423.703558147372,0.170773111154529
24,33,801908,2272.03235511439,289.663683100987,0.127491002691466
24,33,802001,4333.38866412748,571.920062333892,0.131979867642232
24,33,802002,2789.13598688082,407.325028239868,0.146039859711319
24,33,802103,2540.00058741239,371.079579412708,0.146094288816973
24,33,802104,1548.99999840328,239.376315733512,0.154536033557304
24,33,802106,2866.00014795755,360.004174984523,0.125612057361923
24,33,802107,2453.00014410944,326.396030021502,0.133059931042116
24,33,802201,1483.00015107396,220.555497146196,0.148722504840256
24,33,802203,3405.67416252934,560.184314913176,0.164485587340257
24,33,802204,4366.81590641617,688.234799550759,0.157605636303453
24,33,802301,2771.43272083778,459.39427633634,0.165760573180167
24,33,802404,2738.99987273825,382.193918055669,0.139537764079404
24,33,802405,3238.93068027342,501.855361524911,0.154944767599209
24,33,802406,1568.02668646936,234.680935184207,0.14966641652804
24,33,802407,2974.99996967555,420.024897386103,0.141184840896624
24,33,802408,1044.99982678054,162.167383511706,0.155184124777624
24,33,802501,2263.98610681895,341.742998800374,0.150947480539333
24,33,802502,1977.00018209142,270.176884457751,0.13666002001676
24,33,802600,2400.99975027713,374.932439682314,0.156156800782273
24,33,802700,2004.53470965884,318.536573013563,0.15890798571793
24,33,802803,3579.46807355275,530.305397760835,0.148152012216298
24,33,802804,4279.14700748568,700.441029047828,0.163687068432685
24,33,802805,3536.96946628951,584.115078935712,0.165145637954428
24,33,802901,2888.6953469054,491.768920153328,0.17023910835047
24,33,803001,2238.30244091241,326.227205767047,0.14574759862839
24,33,803002,2309.99980569063,354.312311499302,0.153381965931972
24,33,803100,2094.08192995711,315.545213062162,0.15068427292557
24,33,803200,2068.99967005502,275.961598480195,0.133379237548577
24,33,803300,3363.63110814097,551.21573935129,0.163875205582796
24,33,803401,1043.00027491168,156.990224195411,0.150517912575531
24,33,803402,3216.50284052023,541.87236740209,0.16846631085656
24,33,803508,3082.0449318547,475.694826252768,0.154343897240494
24,33,803509,2006.99966137567,233.942200782681,0.116563149105032
24,33,803512,4928.08115685401,634.116389962474,0.128674096424029
24,33,803513,3168.99960948385,452.753723708027,0.142869605396313
24,33,803514,3190.00437978366,374.851279997161,0.117508076908215
24,33,803516,3811.00031210203,467.901163227591,0.122776469406667
24,33,803519,3532.99963240946,505.014976663171,0.142942266970675
24,33,803520,3204.19121850674,507.95799575115,0.158529239084513
24,33,803521,4031.16420987935,589.943647110655,0.146345724558889
24,33,803522,2907.01378740489,364.179980073356,0.125276316765756
24,33,803523,3406.01095420996,557.114040221846,0.163567894440631
24,33,803524,2626.00015042881,331.619780637771,0.126283229870957
24,33,803525,1867.99996102668,264.917682082503,0.141818890583328
24,33,803526,2316.32261109396,362.710721908519,0.156589034779234
24,33,803527,2489.0018990674,353.897645018034,0.142184562073109
24,33,803601,2897.01022707554,441.946446511732,0.152552601430705
24,33,803602,1596.20619156199,272.486501799395,0.17070883651488
24,33,803605,4877.07258954074,685.701435156897,0.140596930344534
24,33,803606,3951.96039622828,594.454060614732,0.150420044993891
24,33,803607,2558.01230756917,376.732418712353,0.147275451958382
24,33,803608,4122.08559622437,603.704662386123,0.146456119916357
24,33,803610,2347.00254755697,343.426176434047,0.146325438287881
24,33,803612,2302.00237152617,277.657542709322,0.12061566319119
24,33,803613,3738.06609788617,539.803932254347,0.144407273204612
24,33,803700,1821.03006537876,244.301656018669,0.134155751002307
24,33,803801,1883.06528232442,233.182863936838,0.123831534745838
24,33,803803,4273.05722742714,597.707667192567,0.139878226613982
24,33,803900,2759.01458545758,318.922106263382,0.115592758350891
24,33,804001,3644.07776709442,561.775128529342,0.154161125100595
24,33,804002,3415.00029609314,468.14971171351,0.137086287298155
24,33,804101,2430.0274535531,327.269812522344,0.134677413641489
24,33,804102,4318.01521936124,565.783615593386,0.131028629324072
24,33,804200,2238.24905023017,310.726786113278,0.138825831772977
24,33,804300,2238.17687766053,333.288009195666,0.148910487156867
24,33,804400,2084.00352309777,313.994051910591,0.150668676146888
24,33,804600,2454.00306978794,354.339023594688,0.144392249527751
24,33,804700,2670.0540123223,347.38307044461,0.130103386988217
24,33,804801,1885.00219596729,242.601714025596,0.128701024616634
24,33,804802,2116.99214295575,279.828053407806,0.132181904566311
24,33,804900,2936.0364748686,423.800849899868,0.144344545283224
24,33,805000,4231.24998106441,563.312573873441,0.133131480388624
24,33,805101,2785.29910483436,315.04255609816,0.113109057318602
24,33,805201,3281.56765678093,455.949730624075,0.13894265738569
24,33,805202,2732.21773874247,391.842489590839,0.143415542632114
24,33,805500,3134.21603580011,357.309014236216,0.114002675678673
24,33,805601,4576.92043051437,427.345313192688,0.0933696182139355
24,33,805602,4261.73197306962,387.036126398168,0.090816627803882
24,33,805700,4730.82126503028,592.288459807021,0.125197809561133
24,33,805801,3358.584134431,370.594092625206,0.110342357907908
24,33,805802,2891.77549566926,389.710258429105,0.134765046253673
24,33,805904,2708.30828385734,438.933449628622,0.162069234231882
24,33,805906,2285.35852328085,246.090848561537,0.107681506448384
24,33,805907,3094.10659844686,369.042308681387,0.119272654945578
24,33,805908,1958.31614718528,247.233699317059,0.126248103337356
24,33,805909,4054.66788462483,363.611751142413,0.0896773204338675
24,33,806000,4354.98297478376,480.940936742011,0.110434630749823
24,33,806100,3148.31215997672,406.540861432773,0.129129781538493
24,33,806200,2897.06325349864,390.524246334031,0.134800041339247
24,33,806300,1565.04207771166,193.379916461221,0.123562119648548
24,33,806400,3361.75872174394,387.781078082664,0.11535065725404
24,33,806501,3750.86476664367,435.764910677228,0.116177185206055
24,33,806601,3240.97361469286,378.805459883691,0.116880143104648
24,33,806602,3318.00543784874,393.005359021508,0.118446267308205
24,33,806706,2846.00112427013,483.436587953042,0.1698652132743
24,33,806708,3519.00401417867,455.967643240354,0.129572925010367
24,33,806710,4446.99980999191,561.479992372728,0.126260403949455
24,33,806711,3779.59774119554,518.559898918297,0.137199758923094
24,33,806712,2665.99989737302,284.362874106341,0.106662747581701
24,33,806713,2462.71416565202,243.663641696207,0.0989410972229883
24,33,806714,2464.86246052393,252.040835807838,0.102253509006853
24,33,806800,3796.73355585465,420.288744858688,0.110697455767101
24,33,806900,3799.61297204722,370.845071783981,0.0976007489479042
24,33,807000,6107.48553418109,563.845792332307,0.0923204466349849
24,33,807102,2020.99890792865,202.060565497446,0.0999805416542956
24,33,807200,3645.29849351612,126.771522126602,0.0347767192047758
24,33,807301,3057.19178301302,326.1939351743,0.106697243197749
24,33,807304,1488.02368700774,203.744636037245,0.136922978992998
24,33,807305,2942.44581636334,353.471672403405,0.120128523841527
24,33,807404,3780.03144679401,461.767695879197,0.122159749827171
24,33,807405,4898.2015295141,575.228114495066,0.11743659607083
24,33,807407,5038.11034097605,652.886696261444,0.129589598495169
24,33,807408,4184.00072814263,522.606412719756,0.124905908644942
24,33,807409,2607.55166284421,349.174040878843,0.133908771915943
24,33,807410,3034.22880390324,441.344229155635,0.145455157695388
51,13,100100,3617.45547667047,345.712143770186,0.0955677674541505
51,13,100200,4786.13264546652,455.338488036894,0.0951370389761755
51,13,100300,4264.8539549122,417.113048465892,0.0978024225156567
51,13,100400,2664.36833621729,289.452070226901,0.108638158730653
51,13,100500,3445.27143120805,331.164410258967,0.0961214281287694
51,13,100600,2446.05654321503,267.688376151908,0.109436708196478
51,13,100700,4037.11995211253,402.875802397548,0.0997928739240785
51,13,100800,1367.99960484389,151.079777687079,0.110438465882685
51,13,100900,3535.44660855319,334.665782559358,0.0946601150049083
51,13,101000,2397.22364243506,240.147699455203,0.100177428256658
51,13,101100,4633.14144535965,356.866066301765,0.077024643108875
51,13,101200,3000.25238333343,332.634260950918,0.110868759841245
51,13,101300,5312.0631518144,438.182093588644,0.0824881182820611
51,13,101401,1199.00037984601,63.0744101500038,0.0526058299982394
51,13,101402,2736.9984832702,177.523242691547,0.0648605557425958
51,13,101403,5315.02264218539,339.153994321664,0.0638104514606947
51,13,101404,4182.00263462922,330.835359816546,0.0791093140585452
51,13,101500,6455.14552311862,468.624548948707,0.0725970541284256
51,13,101601,1275.00007447949,81.7161387401741,0.0640910854640804
51,13,101602,1497.00289221895,108.692734473301,0.0726068967790635
51,13,101603,3294.00091481548,232.739433687758,0.0706555461599789
51,13,101701,2679.23964925378,155.573232148963,0.0580661876186749
51,13,101702,4145.0359467244,343.111514648081,0.082776487118097
51,13,101703,1863.43171790713,135.099982408066,0.0725006347749624
51,13,101801,2214.00111204968,125.289515168715,0.0565896351572851
51,13,101802,5610.15882988853,335.867644376901,0.0598677603542241
51,13,101803,3527.66196330989,254.799643123092,0.0722290417203189
51,13,101900,2390.23430240723,196.922548323598,0.082386294985925
51,13,102001,2807.99154584288,215.823073229585,0.0768603002203131
51,13,102002,1380.21300686697,99.9057901656144,0.0723843273962451
51,13,102003,3429.23748468781,426.822749492589,0.124465789085309
51,13,102100,1858.31457156179,283.152758165423,0.152370735557141
51,13,102200,5513.70535897058,735.859640028627,0.133460094821972
51,13,102301,1302.96658494598,126.174039284583,0.0968359747228779
51,13,102302,3335.7235840501,327.506017681339,0.0981814018545549
51,13,102400,2858.87183241801,278.577860254836,0.0974432841290464
51,13,102500,4508.87999059195,342.913729823554,0.0760529733634659
51,13,102600,2774.44133770166,283.046300015473,0.102019205152828
51,13,102701,2705.47735171926,307.588112536514,0.113690884287407
51,13,102702,1663.61672988726,134.622330125862,0.0809214813167846
51,13,102801,6502.02447472999,622.678098366471,0.0957668032143679
51,13,102802,993.540308343993,92.0248722819627,0.0926231895264999
51,13,102901,2386.76440073507,183.185814269272,0.0767506898514389
51,13,102902,3950.21113873726,313.298594142917,0.0793118603384494
51,13,103000,2849.09092502264,238.955453098776,0.0838707711993702
51,13,103100,5493.96239809697,600.359265141029,0.109276187501572
51,13,103200,5138.44566917869,406.403925305314,0.0790908285248587
51,13,103300,2110.4363090213,206.274178754973,0.0977400634519177
51,13,103401,156.079765713134,17.6597051769503,0.113145384965581
51,13,103402,4900.42128428972,366.044639047113,0.0746965654199195
51,13,103501,3000.08702295635,231.025216848337,0.0770061718478687
51,13,103502,3042.51035880792,296.75076859418,0.0975348424813413
51,13,103503,3293.27516157423,204.593725813442,0.0621246982944612
51,13,103601,1980.33019656923,177.428588032601,0.0895954565253727
51,13,103602,1376.94902376228,61.5656673117746,0.0447116532633554
51,13,103700,1956.32713751532,211.770355604572,0.108248948523781
51,13,103800,3931.06691371009,302.457599103451,0.0769403334368571
51,59,415100,2529.99918316273,268.043372633801,0.105946031294256
51,59,415200,2666.01576874277,269.388899980434,0.101045501357808
51,59,415300,2994.04583736949,357.11055409787,0.119273576122542
51,59,415401,4017.42447641888,378.26351432773,0.0941557250293136
51,59,415402,2270.0030641758,328.786193955283,0.144839537507259
51,59,415500,4268.06284930406,582.757191318028,0.136539037004352
51,59,415600,2212.99225793777,250.356585178615,0.113130348414285
51,59,415700,2575.99522756403,263.933603311889,0.102458886758682
51,59,415800,3552.99448630792,382.880688156533,0.107762815178022
51,59,415900,2548.99668125376,283.953712021488,0.111398227431909
51,59,416000,4080.01044742625,500.901550891047,0.122769673594102
51,59,416100,2875.99589787959,363.247819905435,0.126303316417541
51,59,416200,2713.43043179516,178.821320084142,0.0659023050632762
51,59,416300,1582.9969867536,181.844822079917,0.114873763880526
51,59,420100,3017.001708174,352.095297804555,0.116703711784657
51,59,420201,2990.00044906096,311.493386034381,0.104178374331753
51,59,420202,1962.00083185621,144.919296051247,0.0738630145809579
51,59,420203,1923.04094651934,203.297938986918,0.105716906004983
51,59,420300,4518.00978711867,509.440889503044,0.112757810077241
51,59,420400,2841.0038112175,229.684868383048,0.0808463781273908
51,59,420501,1519.99379263,255.727628275825,0.168242547776032
51,59,420502,1665.00280019456,146.856997699271,0.0882022526821636
51,59,420503,2357.005349403,228.784747106317,0.0970658582358608
51,59,420600,3344.00440207944,326.847922944905,0.097741475083483
51,59,420700,3009.00195842016,361.809476450697,0.120242353262097
51,59,420800,2824.0043686144,332.244505859137,0.117650138771617
51,59,421001,2225.00065186742,225.648703519644,0.101415117937273
51,59,421002,4089.00106629476,416.056207442811,0.101750085338036
51,59,421101,4887.00090206339,436.596915519339,0.0893384151689021
51,59,421102,2872.00168820252,290.730938917755,0.101229376052252
51,59,421103,3716.00021093439,359.613960883674,0.0967744726777743
51,59,421200,1501.99595234571,149.877113176222,0.0997852976515382
51,59,421300,2920.202159486,315.859394135578,0.108163536935119
51,59,421400,5519.4351437735,584.819245343894,0.105956357871807
51,59,421500,5001.00827652581,650.994189015879,0.130172587810257
51,59,421600,4493.5135900281,552.427222383256,0.122938811982051
51,59,421701,3717.00185794604,392.872283530573,0.105696014838063
51,59,421702,2835.05331695559,345.313382089834,0.121801371432636
51,59,421800,4622.00185606012,461.736663566863,0.0998997140084351
51,59,421900,1574.66383837234,106.741156999009,0.0677866312782938
51,59,422000,3077.12020790037,350.498473890481,0.113904706416925
51,59,422101,5101.00196618085,493.073156843166,0.0966620205426685
51,59,422102,4992.00245028576,503.381509025034,0.100837592536882
51,59,422201,2657.99461447625,312.838424182645,0.117697162544586
51,59,422202,4312.00440901165,426.813226067688,0.0989825578971328
51,59,422301,2180.00104353317,220.02413660616,0.100928454717417
51,59,422302,4551.00099300314,489.716196449589,0.107606260073882
51,59,422401,1876.0007055291,147.896924543823,0.0788362840738439
51,59,422402,3766.00101999725,305.176441818442,0.0810346147539452
51,59,422403,1985.15816499625,214.114719212345,0.107857763168583
51,59,430101,3638.34043073641,406.702258836314,0.111782354229562
51,59,430102,2272.43797746918,225.560521778628,0.0992592642857675
51,59,430201,3119.76324593141,291.236797542097,0.0933522112365126
51,59,430202,3614.49614717786,403.414653147525,0.111610204222379
51,59,430203,2153.02959699105,209.405091611795,0.0972606655776808
51,59,430400,5188.00125598274,609.868968228713,0.117553743366083
51,59,430500,1284.00023147175,125.645006547711,0.0978543488295898
51,59,430600,5477.98469768161,572.498416683384,0.104508947775206
51,59,430700,2300.00038815644,247.52623083235,0.107620082199531
51,59,430801,3505.00016847761,374.154883768615,0.10674889180708
51,59,430802,3342.00075052126,356.825335113236,0.106769974560173
51,59,430901,3317.99981133788,338.224619041041,0.101936298454659
51,59,430902,2703.07147845608,272.458965736083,0.100796063998909
51,59,431001,3806.83539545173,402.689380478701,0.105780612673671
51,59,431002,1564.337193172,144.054850206602,0.0920868281054565
51,59,431300,3163.20311137354,319.780740844888,0.101093963803681
51,59,431400,3425.99999510488,328.232127830314,0.0958062254230289
51,59,431500,3853.99991275532,435.816707375394,0.113081659896515
51,59,431600,6426.00136476704,836.662465981926,0.130199546886068
51,59,431801,3077.14000951089,291.77760875587,0.0948210376694067
51,59,431802,2803.38974433412,267.976922884497,0.09559032004954
51,59,431900,2427.45556244994,264.912338334412,0.109131694286113
51,59,432000,2382.62105801907,267.614872217896,0.112319527823024
51,59,432100,2971.30108306772,319.831216010099,0.107640123659192
51,59,432201,1933.69848897452,157.52113675221,0.0814610641991793
51,59,432202,3386.08321809284,366.853445965545,0.108341532779035
51,59,432300,3939.70282803974,437.474824914123,0.111042594837488
51,59,432401,2738.19464683309,296.491856044786,0.108280051013795
51,59,432402,3909.89018136766,409.654358157387,0.104773878332842
51,59,432500,4182.40425880765,428.810691953077,0.102527318120923
51,59,432600,3491.28708141549,346.346128736252,0.0992029932399118
51,59,432701,2523.00033055987,255.059738181363,0.101093818772812
51,59,432702,3340.00045304232,348.333243004734,0.104291375974948
51,59,432800,1676.99945387832,181.412041921763,0.108176565891074
51,59,440100,5508.22901503401,667.057756618787,0.121102037478496
51,59,440201,2321.0948122169,187.278019248911,0.0806852086623899
51,59,440202,4653.66978172053,446.714398364969,0.0959918557435359
51,59,440300,2086.95500202195,233.468049266374,0.111870188403764
51,59,440501,3768.88025837421,438.818469901993,0.116432054036996
51,59,440502,1687.89436899658,109.360144000666,0.0647908696239553
51,59,440600,2514.75108666939,261.442535057319,0.103963583689542
51,59,440701,2250.85781552316,275.195679839276,0.122262578267438
51,59,440702,4052.14103544,442.900179265167,0.109300287278149
51,59,440800,5044.6127941808,651.73236451607,0.129193734208476
51,59,450100,4208.00134352115,408.599994899911,0.0971007282421646
51,59,450200,3082.00167305868,317.898761684284,0.103146849160789
51,59,450300,3547.00128921416,382.987348162065,0.107974967284806
51,59,450400,2148.99974737456,250.236243525967,0.116443123751728
51,59,450500,2449.00091249921,271.592907137234,0.110899471597204
51,59,450601,3101.99965869889,330.919173342818,0.106679306819015
51,59,450602,3031.99948288959,329.82499615496,0.108781349738433
51,59,450701,2412.99790756926,274.355725586672,0.113699114585244
51,59,450702,3204.0037392032,371.752083581558,0.116027356345723
51,59,450800,3116.99948926634,369.959677234898,0.118690964983756
51,59,450900,1432.99946582239,157.224563145663,0.109717112180103
51,59,451000,1896.9989047076,213.238978940974,0.112408593601081
51,59,451100,1738.99973097796,215.231736579522,0.123767550244808
51,59,451200,1397.99842620624,167.264092789854,0.119645408502898
51,59,451300,1931.99975993041,211.684877648545,0.10956775566896
51,59,451400,2441.00142330233,308.331861394637,0.126313675383895
51,59,451501,4038.00173335775,466.541724838095,0.115537772305548
51,59,451502,3694.00160230268,450.523971877661,0.121960957352272
51,59,451601,4746.98740431455,508.150635454138,0.107046973622108
51,59,451602,2017.00032369063,229.361389177515,0.113714106281271
51,59,451800,2781.99947889144,327.883632744136,0.117858984242078
51,59,451900,4424.99956666616,459.305796640448,0.103797930309515
51,59,452000,2179.99997577744,339.271292132037,0.155629034817326
51,59,452101,4499.99832810836,508.302843869959,0.112956229493452
51,59,452102,2628.00033080946,327.785301410842,0.124728028976267
51,59,452200,5444.0014167392,648.022486081258,0.119034224364586
51,59,452301,2953.00130819413,371.475172455768,0.125795803552467
51,59,452302,3702.00087200233,422.501264445574,0.11412781332411
51,59,452400,5369.00084446834,612.820339839141,0.114140481179199
51,59,452501,2931.00022749655,357.302957082054,0.121904786540135
51,59,452502,3557.00158968898,409.591968141552,0.115150909498853
51,59,452600,5124.0017078569,488.644894971201,0.0953639211755016
51,59,452700,3937.00301049655,465.492857649997,0.11823533190321
51,59,452801,4232.99862039303,500.538271570029,0.118246736287279
51,59,452802,2612.99828265611,381.379755829912,0.145954843660379
51,59,460100,3250.08804436101,366.132269084906,0.11265303096024
51,59,460200,3050.99889849395,315.680297525069,0.103467850375461
51,59,460300,2059.99960955807,221.955339449149,0.107745330833711
51,59,460400,3549.00012970062,410.750687679234,0.115737016812643
51,59,460501,2002.11239095622,231.401473961103,0.115578663318988
51,59,460502,5909.40753686458,613.895223385987,0.103884394426401
51,59,460600,2882.76929992162,310.830618791097,0.107823619045599
51,59,460701,2582.00130852793,285.931400808651,0.110740223044917
51,59,460702,3317.10766967499,325.568650229201,0.0981483517118093
51,59,460800,2407.00056071777,255.675887384872,0.10622178139777
51,59,460900,1853.99918011281,211.698619229909,0.114184850511654
51,59,461000,1592.99884044728,183.50633234221,0.115195521605456
51,59,461100,5791.57932260058,716.127051078595,0.123649700917337
51,59,461201,3352.99826350456,398.258074063483,0.118776701556422
51,59,461202,4414.05451665715,400.764665727458,0.0907928672414688
51,59,461500,4945.54285504457,487.816595301096,0.0986376237349782
51,59,461601,5383.00272320117,484.639610957302,0.0900314630844356
51,59,461602,3835.9980487609,261.387382646066,0.06814064536099
51,59,461700,5197.00127206928,503.583629228508,0.0968988851195713
51,59,461801,1091.99994274697,105.254990587509,0.0963873590714077
51,59,461802,4406.00169757581,379.185995711227,0.0860612459409302
51,59,461901,3266.99948144023,367.344213386847,0.112440854513055
51,59,461902,1428.99296677112,126.425964541254,0.0884720691291568
51,59,470100,2176.0008799306,265.326197795626,0.12193294600326
51,59,470300,2472.31979276827,290.787827254318,0.117617400509795
51,59,470400,3382.38523350253,393.074633912703,0.116212260513468
51,59,470500,4270.00171312846,506.555491901086,0.118631215145334
51,59,470600,2057.40339282356,280.917726450433,0.136539935449851
51,59,470700,4136.00349225769,463.594443021778,0.112087536649714
51,59,470800,2243.00082885768,238.205388433172,0.106199420601412
51,59,470900,5077.25126466659,567.336971785658,0.11174096813641
51,59,471000,1668.0012722493,167.067462799965,0.100160273004273
51,59,471100,5976.00807331722,588.763620694683,0.0985212224400271
51,59,471201,2725.99993644338,267.864778351786,0.0982629437259895
51,59,471202,4135.99858628054,352.534726552658,0.0852356980299862
51,59,471301,3289.9900406827,247.158331370996,0.0751243402912273
51,59,471303,3402.00277091788,311.064461003606,0.091435687137809
51,59,471304,1422.00114759639,142.325514694855,0.100088185537281
51,59,471401,2840.19993115479,316.700289423285,0.111506336560793
51,59,471402,2416.37671850911,281.640310578715,0.116554802246433
51,59,480100,3221.50111511167,368.690168707796,0.114446699080225
51,59,480201,3422.21023566583,399.330723637937,0.11668795782216
51,59,480202,2945.00279891556,199.659906803416,0.0677961687767962
51,59,480203,1892.99922181031,254.728154362359,0.134563264172269
51,59,480300,5369.00073810472,634.507781973063,0.118179864917852
51,59,480401,2958.00051955441,332.356705181536,0.112358568899644
51,59,480402,4601.0025379209,534.286898000281,0.116124017232495
51,59,480501,2532.02732221458,257.251923862176,0.101599189552653
51,59,480502,4391.02070273734,461.322912071399,0.10506051856777
51,59,480503,2639.02802969155,246.27368738711,0.0933198452673859
51,59,480504,1511.01951769375,148.61064988291,0.098351244403337
51,59,480505,2307.03091366617,194.272327910265,0.0842088100161352
51,59,480801,3844.97434871167,385.314270191574,0.100212442332855
51,59,480802,2901.00816629643,269.619247204121,0.0929398442708731
51,59,480901,5401.91659938158,538.791655067883,0.099740831824313
51,59,480902,3079.01111382607,290.933475369089,0.0944892579512538
51,59,480903,3037.99929262828,308.30733736654,0.101483676482299
51,59,481000,4572.96159473842,375.912749036435,0.0822033470538993
51,59,481101,1994.99598046272,119.495668467943,0.0598976988616426
51,59,481102,2595.98396510463,186.117475234591,0.0716943855341147
51,59,481103,2501.97236872879,204.20537678075,0.0816177585864003
51,59,481104,2118.00106885051,166.341280458129,0.0785369199782352
51,59,481105,3833.00982725496,399.143254621671,0.104133115387163
51,59,481106,3939.03286844639,398.702414494416,0.101218351765536
51,59,481201,928.008450403169,98.810080535194,0.106475410317941
51,59,481202,4856.90509544149,505.660919201131,0.104111756203704
51,59,481400,4896.01149746579,572.031567434586,0.116836238585362
51,59,481500,1792.99907851036,212.6623449301,0.118607057571263
51,59,481600,2475.99907774928,273.31385355741,0.110385280840192
51,59,481701,4465.99734284414,480.13969600115,0.107510072026907
51,59,481702,3649.00283200788,305.274072440753,0.0836595876996825
51,59,481900,4450.97300367228,466.877521380013,0.104893361742436
51,59,482001,3634.01975407443,370.909360039125,0.102065862361718
51,59,482002,2993.0273628919,296.938487550744,0.0992100811480183
51,59,482100,2914.96669072629,307.905287553526,0.105629092961199
51,59,482201,1851.97937345858,184.929132311432,0.0998548552763176
51,59,482202,2853.03850723653,304.329941735763,0.106668711608291
51,59,482203,3225.06486467329,292.869985299419,0.0908105720624282
51,59,482301,4000.03354647122,414.531138722073,0.10363191555925
51,59,482302,3384.9447926915,303.85200535909,0.0897657196699759
51,59,482303,2891.04075453258,290.911345051996,0.100625127679679
51,59,482400,1729.02243233259,186.842387779862,0.108062442849741
51,59,482501,6396.83799960903,492.518682298321,0.0769940840034441
51,59,482502,2364.01819496984,213.449502618385,0.0902909728328499
51,59,482503,3532.01446514736,333.804067105467,0.0945081257167333
51,59,482504,3877.04352835591,379.040159276866,0.0977652576001902
51,59,482601,5260.03864933491,504.106061520646,0.0958369500924458
51,59,482602,5202.01710580122,549.329630047125,0.105599350958404
51,59,490101,3999.00082501959,434.193023603076,0.108575377350903
51,59,490103,4337.00230959044,401.577591901231,0.0925933544036213
51,59,490501,2281.00054359002,202.009281824671,0.0885616982391127
51,59,490502,4735.28630551296,526.218301263143,0.11112702956324
51,59,491000,1375.00049296533,132.719008779545,0.0965228808706263
51,59,491101,2783.00244232619,271.228838267323,0.0974590730292766
51,59,491102,2611.00178550186,270.850501157085,0.103734322458544
51,59,491103,5036.9998778373,462.826151848626,0.0918852815313839
51,59,491201,4570.00118679233,391.321585592779,0.0856283334725885
51,59,491202,1343.00032010781,109.934189460992,0.0818571580475621
51,59,491301,4919.99979204636,454.859343928266,0.092451090071912
51,59,491302,2860.00015564148,224.520603325451,0.0785037031842723
51,59,491303,3801.98042813519,305.656869547,0.0803941196764444
51,59,491401,3795.99380230633,339.660382000276,0.0894786450372781
51,59,491402,3180.00405518412,290.979487091016,0.0915028666761144
51,59,491403,2755.99282968364,253.797001567426,0.0920891371101859
51,59,491404,2965.99176019708,254.575267913215,0.0858314144123918
51,59,491405,2067.00436732279,187.572427649419,0.0907460238665893
51,59,491501,4953.85850900957,468.42599757538,0.094557807156473
51,59,491502,4391.82022142811,461.10223248157,0.104991144726692
51,59,491601,3348.00974136053,353.633843606981,0.105625093988907
51,59,491602,4330.99991956642,457.617154852029,0.105660855079822
51,59,491701,3101.00106655149,250.978241661695,0.0809345873398227
51,59,491702,6378.12496202402,505.679362554083,0.0792833890155724
51,59,491703,3850.99956106199,269.523103203531,0.0699878301542067
51,59,491704,4143.0006201815,322.63767123152,0.077875361557968
51,59,491705,2316.69996631218,240.07571881424,0.103628317134395
51,59,491801,1809.9998361878,132.466423496928,0.0731858759589318
51,59,491802,2080.00144808815,198.071993661722,0.0952268537330976
51,59,491803,5112.79217546819,520.331618277617,0.101770539544758
51,59,492000,4732.99151565839,535.501999483975,0.113142395821405
51,59,492100,5076.98622018766,564.978861526755,0.111282331096394
51,59,492201,2252.99095659,253.364565986944,0.11245698312541
51,59,492202,5070.98737726813,552.199774133025,0.108893935845391
51,59,492203,3201.99074225295,338.21524424925,0.105626552814853
51,59,492300,2520.99818486564,242.10009734091,0.0960334278677053
